round_epochs,loss,PR_AUC,ROC_AUC,val_loss,val_PR_AUC,val_ROC_AUC,activation1,activation2,batch_size,dropout1,dropout2,epochs,losses,neurons1,neurons2,optimizer
2,0.12776162389228068,0.0019286507,0.5229702,0.08710535347849563,0.026441338,0.5744742,<function sigmoid at 0x7fdf812db560>,<function sigmoid at 0x7fdf812db560>,1024,0.5,0.4,10,<function logcosh at 0x7fdf83cefc20>,32,32,SGD
10,0.04031995873898941,0.60452634,0.9440692,0.014744748142036754,0.6744313,0.9534515,<function sigmoid at 0x7fdf812db560>,<function relu at 0x7fdf812db440>,512,0.4,0.5,10,<function logcosh at 0x7fdf83cefc20>,64,64,Adam
15,0.038895497189585154,0.6172209,0.9357032,0.00038576000476456675,0.67082244,0.91495234,<function relu at 0x7fdf812db440>,<function relu at 0x7fdf812db440>,128,0.1,0.30000000000000004,46,<function logcosh at 0x7fdf83cefc20>,16,8,RMSprop
5,0.044483422504432685,0.60104245,0.9545585,0.026541004618645836,0.6681287,0.9499949,<function relu at 0x7fdf812db440>,<function sigmoid at 0x7fdf812db560>,512,0.5,0.2,10,<function logcosh at 0x7fdf83cefc20>,32,8,Adam
2,0.6576447545476338,0.021959594,0.71069807,0.6416646777378779,0.6506834,0.92037106,<function sigmoid at 0x7fdf812db560>,<function relu at 0x7fdf812db440>,2048,0.4,0.2,10,<function binary_crossentropy at 0x7fdf83cefdd0>,16,128,RMSprop
24,0.024921622842589742,0.6531632,0.9654984,0.0058517723050883945,0.6484465,0.9543191,<function relu at 0x7fdf812db440>,<function relu at 0x7fdf812db440>,4096,0.4,0.2,64,<function logcosh at 0x7fdf83cefc20>,64,8,RMSprop
5,0.5732271319199511,0.3887624,0.87494206,0.5704297816548434,0.6231958,0.91324955,<function sigmoid at 0x7fdf812db560>,<function sigmoid at 0x7fdf812db560>,1024,0.1,0.1,28,<function binary_crossentropy at 0x7fdf83cefdd0>,64,32,SGD
23,0.22038242816658962,0.6339531,0.96516156,0.13963766001764757,0.63074887,0.95355004,<function relu at 0x7fdf812db440>,<function relu at 0x7fdf812db440>,512,0.2,0.1,46,<function binary_crossentropy at 0x7fdf83cefdd0>,8,8,Adam
8,0.031609554445104084,0.51248693,0.961188,0.017631351615985155,0.5685615,0.9515564,<function sigmoid at 0x7fdf812db560>,<function sigmoid at 0x7fdf812db560>,16,0.4,0.4,28,<function logcosh at 0x7fdf83cefc20>,64,8,Adam
11,0.24447197094223325,0.68467224,0.9664756,0.2325117736568252,0.67465407,0.9564184,<function sigmoid at 0x7fdf812db560>,<function sigmoid at 0x7fdf812db560>,64,0.30000000000000004,0.1,46,<function binary_crossentropy at 0x7fdf83cefdd0>,64,32,SGD
14,2.2118870767713017,0.41463768,0.85649884,0.012120341948054624,0.5624885,0.84103996,<function sigmoid at 0x7fdf812db560>,<function sigmoid at 0x7fdf812db560>,16,0.2,0.30000000000000004,82,<function binary_crossentropy at 0x7fdf83cefdd0>,16,64,RMSprop
9,0.03425440824531968,0.6230392,0.9541305,0.005024937159925571,0.6417628,0.9492678,<function sigmoid at 0x7fdf812db560>,<function relu at 0x7fdf812db440>,32,0.4,0.5,46,<function logcosh at 0x7fdf83cefc20>,16,64,Adam
28,0.025688910467251896,0.66326815,0.96253204,0.01032877066921321,0.6591541,0.95286924,<function sigmoid at 0x7fdf812db560>,<function sigmoid at 0x7fdf812db560>,512,0.1,0.2,64,<function logcosh at 0x7fdf83cefc20>,32,16,Adam
14,0.047969051299793126,0.51500565,0.9480335,0.030095094610915325,0.65523666,0.9545291,<function relu at 0x7fdf812db440>,<function relu at 0x7fdf812db440>,1024,0.4,0.1,46,<function logcosh at 0x7fdf83cefc20>,8,32,Adam
20,0.21275494758673763,0.43993843,0.9592103,0.046539197259016014,0.56950545,0.9552207,<function relu at 0x7fdf812db440>,<function sigmoid at 0x7fdf812db560>,16,0.5,0.2,82,<function binary_crossentropy at 0x7fdf83cefdd0>,16,128,Adam
14,0.30493207854651155,0.6487267,0.94674814,0.22788961860782628,0.66098464,0.9465417,<function sigmoid at 0x7fdf812db560>,<function sigmoid at 0x7fdf812db560>,512,0.1,0.1,28,<function binary_crossentropy at 0x7fdf83cefdd0>,8,8,RMSprop
33,0.024282837287376336,0.6070567,0.96756065,0.015109834250763744,0.6637768,0.9571721,<function relu at 0x7fdf812db440>,<function relu at 0x7fdf812db440>,2048,0.2,0.4,82,<function logcosh at 0x7fdf83cefc20>,16,16,Adam
23,0.04439444632311299,0.6780605,0.91392696,0.00035375309541169807,0.65281874,0.89170206,<function relu at 0x7fdf812db440>,<function relu at 0x7fdf812db440>,64,0.2,0.30000000000000004,64,<function logcosh at 0x7fdf83cefc20>,16,64,RMSprop
28,0.02258725165951194,0.6576036,0.97145265,0.008877023114898963,0.64972574,0.95666695,<function relu at 0x7fdf812db440>,<function sigmoid at 0x7fdf812db560>,2048,0.4,0.1,64,<function logcosh at 0x7fdf83cefc20>,128,16,RMSprop
41,0.03427288483383433,0.64726555,0.9576082,0.010715331311202043,0.66693664,0.9495043,<function sigmoid at 0x7fdf812db560>,<function relu at 0x7fdf812db440>,1024,0.2,0.30000000000000004,82,<function logcosh at 0x7fdf83cefc20>,8,8,RMSprop
28,0.5236111564738456,0.6953536,0.95009255,0.48290273343963,0.668,0.9448662,<function relu at 0x7fdf812db440>,<function relu at 0x7fdf812db440>,4096,0.2,0.30000000000000004,28,<function binary_crossentropy at 0x7fdf83cefdd0>,16,64,SGD
23,0.033724639163753754,0.7141306,0.9751323,0.01895750765069002,0.6510613,0.952682,<function sigmoid at 0x7fdf812db560>,<function relu at 0x7fdf812db440>,32,0.30000000000000004,0.4,46,<function logcosh at 0x7fdf83cefc20>,32,64,SGD
64,0.03755039144408653,0.6472082,0.94983244,0.014063015978863985,0.67483807,0.95171416,<function sigmoid at 0x7fdf812db560>,<function sigmoid at 0x7fdf812db560>,4096,0.4,0.4,64,<function logcosh at 0x7fdf83cefc20>,32,16,RMSprop
22,0.24678839279339054,0.7151248,0.96512425,0.35528667490687954,0.6591828,0.95186013,<function relu at 0x7fdf812db440>,<function relu at 0x7fdf812db440>,1024,0.1,0.1,46,<function binary_crossentropy at 0x7fdf83cefdd0>,64,64,SGD
28,0.030774713466583548,0.6812302,0.9580445,0.008845303961038924,0.66807085,0.95469475,<function sigmoid at 0x7fdf812db560>,<function sigmoid at 0x7fdf812db560>,4096,0.1,0.1,64,<function logcosh at 0x7fdf83cefc20>,128,128,RMSprop
32,0.04209823070638084,0.5761399,0.9362295,0.003153992673951379,0.6665616,0.95284426,<function sigmoid at 0x7fdf812db560>,<function relu at 0x7fdf812db440>,4096,0.5,0.2,64,<function logcosh at 0x7fdf83cefc20>,128,128,RMSprop
11,0.2877729218683753,0.7155988,0.9684148,0.27732224256595855,0.6541396,0.9504975,<function relu at 0x7fdf812db440>,<function sigmoid at 0x7fdf812db560>,128,0.30000000000000004,0.30000000000000004,28,<function binary_crossentropy at 0x7fdf83cefdd0>,32,8,SGD
9,0.19502409239340163,0.6512739,0.97157776,0.18755215563464014,0.66036594,0.9545131,<function relu at 0x7fdf812db440>,<function relu at 0x7fdf812db440>,4096,0.5,0.1,46,<function binary_crossentropy at 0x7fdf83cefdd0>,128,64,Adam
18,0.030332644433280917,0.72596234,0.972192,0.018687615268738224,0.66824937,0.95518714,<function sigmoid at 0x7fdf812db560>,<function sigmoid at 0x7fdf812db560>,16,0.4,0.30000000000000004,82,<function logcosh at 0x7fdf83cefc20>,32,32,SGD
4,0.06350017693559334,0.40652734,0.8869733,0.06202116434403956,0.6687782,0.95152307,<function sigmoid at 0x7fdf812db560>,<function relu at 0x7fdf812db440>,512,0.30000000000000004,0.2,10,<function logcosh at 0x7fdf83cefc20>,16,128,Adam
64,0.2805126690461068,0.6746301,0.9693469,0.20274962919054842,0.6457584,0.95429885,<function relu at 0x7fdf812db440>,<function relu at 0x7fdf812db440>,2048,0.5,0.30000000000000004,64,<function binary_crossentropy at 0x7fdf83cefdd0>,16,16,SGD
9,3.008636134110691,0.61894107,0.8918913,0.018193202533935356,0.6475595,0.87824136,<function relu at 0x7fdf812db440>,<function relu at 0x7fdf812db440>,16,0.30000000000000004,0.2,82,<function binary_crossentropy at 0x7fdf83cefdd0>,16,64,RMSprop
35,0.02578333876914546,0.7337206,0.98090345,0.015721128194676724,0.66538286,0.9566753,<function sigmoid at 0x7fdf812db560>,<function sigmoid at 0x7fdf812db560>,16,0.2,0.2,82,<function logcosh at 0x7fdf83cefc20>,16,16,SGD
8,0.028625050839843933,0.48487902,0.96380574,0.06156161242861798,0.52916974,0.95463747,<function relu at 0x7fdf812db440>,<function relu at 0x7fdf812db440>,64,0.4,0.1,46,<function logcosh at 0x7fdf83cefc20>,64,16,Adam
8,0.1958601322972883,0.6952434,0.9684172,0.15346791863105924,0.6612236,0.9529041,<function relu at 0x7fdf812db440>,<function sigmoid at 0x7fdf812db560>,2048,0.2,0.30000000000000004,28,<function binary_crossentropy at 0x7fdf83cefdd0>,128,128,RMSprop
11,0.02908425772641963,0.6874112,0.9608489,0.004857639873961252,0.65174055,0.9537349,<function sigmoid at 0x7fdf812db560>,<function relu at 0x7fdf812db440>,64,0.1,0.2,46,<function logcosh at 0x7fdf83cefc20>,8,64,Adam
18,0.030133117198488456,0.6174257,0.96781445,0.021128928894025026,0.6697185,0.9481328,<function relu at 0x7fdf812db440>,<function relu at 0x7fdf812db440>,2048,0.4,0.4,46,<function logcosh at 0x7fdf83cefc20>,8,32,RMSprop
10,0.027202462847128288,0.68091726,0.968987,0.012100128326390847,0.6587989,0.95380485,<function sigmoid at 0x7fdf812db560>,<function sigmoid at 0x7fdf812db560>,16,0.2,0.2,64,<function logcosh at 0x7fdf83cefc20>,8,8,Adam
24,0.20513180060709527,0.6598108,0.97495806,0.07650466899143718,0.6567458,0.9588072,<function relu at 0x7fdf812db440>,<function relu at 0x7fdf812db440>,128,0.2,0.5,82,<function binary_crossentropy at 0x7fdf83cefdd0>,8,64,Adam
7,1.1298914339500583,0.107688725,0.8781266,0.011362201787122671,0.4803228,0.91096723,<function sigmoid at 0x7fdf812db560>,<function sigmoid at 0x7fdf812db560>,32,0.2,0.4,28,<function binary_crossentropy at 0x7fdf83cefdd0>,16,128,RMSprop
18,0.032973910688275244,0.60785395,0.95792574,0.01701406955309767,0.6721613,0.94773775,<function relu at 0x7fdf812db440>,<function sigmoid at 0x7fdf812db560>,2048,0.5,0.2,28,<function logcosh at 0x7fdf83cefc20>,32,8,Adam
16,0.17422276812732568,0.49262014,0.97395706,0.06344185145297258,0.6010683,0.96038675,<function relu at 0x7fdf812db440>,<function relu at 0x7fdf812db440>,16,0.1,0.5,64,<function binary_crossentropy at 0x7fdf83cefdd0>,128,64,SGD
2,0.5397818519526377,0.5356764,0.9208697,0.5760306364579486,0.6417371,0.93468785,<function sigmoid at 0x7fdf812db560>,<function relu at 0x7fdf812db440>,128,0.1,0.1,10,<function binary_crossentropy at 0x7fdf83cefdd0>,8,16,Adam
16,0.937148905622811,0.6278851,0.90522057,0.006627014363317375,0.6342024,0.8748716,<function relu at 0x7fdf812db440>,<function sigmoid at 0x7fdf812db560>,64,0.4,0.4,82,<function binary_crossentropy at 0x7fdf83cefdd0>,64,8,RMSprop
15,0.19693752144360419,0.7178885,0.9740062,0.14116834566793604,0.64560866,0.9561719,<function sigmoid at 0x7fdf812db560>,<function sigmoid at 0x7fdf812db560>,32,0.30000000000000004,0.30000000000000004,64,<function binary_crossentropy at 0x7fdf83cefdd0>,32,16,SGD
26,0.3887918852192664,0.71949655,0.9613464,0.36126999437293467,0.6668734,0.9448382,<function relu at 0x7fdf812db440>,<function sigmoid at 0x7fdf812db560>,1024,0.5,0.2,64,<function binary_crossentropy at 0x7fdf83cefdd0>,8,16,SGD
12,0.2798195208274343,0.71100533,0.9734858,0.20244155126955243,0.65026605,0.95383364,<function sigmoid at 0x7fdf812db560>,<function relu at 0x7fdf812db440>,128,0.5,0.5,64,<function binary_crossentropy at 0x7fdf83cefdd0>,16,8,SGD
25,0.03944340619069276,0.7406019,0.9717694,0.025206285450806047,0.66793406,0.95005405,<function sigmoid at 0x7fdf812db560>,<function sigmoid at 0x7fdf812db560>,64,0.1,0.1,82,<function logcosh at 0x7fdf83cefc20>,16,8,SGD
33,0.052686303953817924,0.5956428,0.932654,0.0003732579082484881,0.6498899,0.9373656,<function sigmoid at 0x7fdf812db560>,<function sigmoid at 0x7fdf812db560>,64,0.4,0.2,64,<function logcosh at 0x7fdf83cefc20>,32,16,RMSprop
82,0.056426033662914744,0.6258999,0.889101,0.00032886887798497065,0.63501394,0.8782101,<function sigmoid at 0x7fdf812db560>,<function sigmoid at 0x7fdf812db560>,64,0.2,0.5,82,<function logcosh at 0x7fdf83cefc20>,16,32,RMSprop
27,0.2683237731780844,0.61648595,0.9522611,0.36937306936501846,0.664894,0.95001024,<function sigmoid at 0x7fdf812db560>,<function relu at 0x7fdf812db440>,1024,0.4,0.2,82,<function binary_crossentropy at 0x7fdf83cefdd0>,8,128,RMSprop
8,0.374152730443988,0.46819055,0.9028508,0.2770791959910045,0.654251,0.9507077,<function sigmoid at 0x7fdf812db560>,<function sigmoid at 0x7fdf812db560>,1024,0.30000000000000004,0.30000000000000004,28,<function binary_crossentropy at 0x7fdf83cefdd0>,64,128,RMSprop
43,0.06241462766203785,0.6927321,0.94199586,0.04888099829529403,0.66286767,0.9511753,<function relu at 0x7fdf812db440>,<function sigmoid at 0x7fdf812db560>,512,0.2,0.4,46,<function logcosh at 0x7fdf83cefc20>,32,32,SGD
20,0.04786370311887096,0.45891893,0.934253,0.0010867167268681169,0.5895651,0.93960476,<function sigmoid at 0x7fdf812db560>,<function sigmoid at 0x7fdf812db560>,128,0.30000000000000004,0.30000000000000004,64,<function logcosh at 0x7fdf83cefc20>,64,64,RMSprop
19,0.03640299660144774,0.62302715,0.9482527,0.007459199882876082,0.67024267,0.9532588,<function sigmoid at 0x7fdf812db560>,<function relu at 0x7fdf812db440>,2048,0.30000000000000004,0.2,64,<function logcosh at 0x7fdf83cefc20>,32,64,Adam
2,0.07967605870821386,0.32083255,0.86035144,0.07326513164757527,0.6742769,0.94701076,<function relu at 0x7fdf812db440>,<function sigmoid at 0x7fdf812db560>,32,0.30000000000000004,0.2,10,<function logcosh at 0x7fdf83cefc20>,16,128,SGD
6,0.32825906152903744,0.51364195,0.9342678,0.4046966797973344,0.6563792,0.9510868,<function sigmoid at 0x7fdf812db560>,<function sigmoid at 0x7fdf812db560>,64,0.4,0.4,28,<function binary_crossentropy at 0x7fdf83cefdd0>,8,128,Adam
49,0.25958728116141766,0.6134134,0.9507856,0.1546855240201517,0.6525904,0.94850045,<function sigmoid at 0x7fdf812db560>,<function relu at 0x7fdf812db440>,2048,0.5,0.4,82,<function binary_crossentropy at 0x7fdf83cefdd0>,32,32,RMSprop
6,0.6130824262658493,0.14724511,0.81797916,0.6029483839089413,0.56027144,0.91228646,<function sigmoid at 0x7fdf812db560>,<function sigmoid at 0x7fdf812db560>,2048,0.5,0.30000000000000004,10,<function binary_crossentropy at 0x7fdf83cefdd0>,64,16,SGD
10,0.028434568294123577,0.1757022,0.95594704,0.003947212004532431,0.5936912,0.95904887,<function relu at 0x7fdf812db440>,<function sigmoid at 0x7fdf812db560>,32,0.30000000000000004,0.5,28,<function logcosh at 0x7fdf83cefc20>,128,128,Adam
19,0.18371446787508558,0.61825305,0.96964675,0.45805508962756647,0.5666448,0.9557607,<function relu at 0x7fdf812db440>,<function relu at 0x7fdf812db440>,4096,0.2,0.5,64,<function binary_crossentropy at 0x7fdf83cefdd0>,128,64,RMSprop
16,0.07145826256133175,0.5180025,0.89570606,0.006043701338592565,0.67723495,0.949294,<function relu at 0x7fdf812db440>,<function relu at 0x7fdf812db440>,64,0.30000000000000004,0.30000000000000004,64,<function logcosh at 0x7fdf83cefc20>,128,8,RMSprop
7,0.10998134048553343,0.0186438,0.69753265,0.1044798333278448,0.62316865,0.9260584,<function relu at 0x7fdf812db440>,<function sigmoid at 0x7fdf812db560>,1024,0.4,0.2,64,<function logcosh at 0x7fdf83cefc20>,64,32,SGD
8,0.03151599391374394,0.653213,0.9593846,0.006308181715702931,0.62581706,0.94946146,<function sigmoid at 0x7fdf812db560>,<function relu at 0x7fdf812db440>,16,0.2,0.1,10,<function logcosh at 0x7fdf83cefc20>,8,32,Adam
3,0.1102641877361351,0.009203557,0.70696926,0.10860434044279156,0.6198267,0.93281496,<function relu at 0x7fdf812db440>,<function sigmoid at 0x7fdf812db560>,1024,0.30000000000000004,0.1,28,<function logcosh at 0x7fdf83cefc20>,64,128,SGD
4,0.2607293527595247,0.66139406,0.9479615,0.20083240350991569,0.6661556,0.95023185,<function relu at 0x7fdf812db440>,<function sigmoid at 0x7fdf812db560>,2048,0.1,0.5,10,<function binary_crossentropy at 0x7fdf83cefdd0>,128,128,Adam
4,0.5106845958729153,0.73128444,0.95322675,0.4698345460988327,0.6720308,0.92956054,<function relu at 0x7fdf812db440>,<function relu at 0x7fdf812db440>,512,0.2,0.30000000000000004,10,<function binary_crossentropy at 0x7fdf83cefdd0>,8,8,SGD
6,0.3620063332952056,0.6529577,0.95081985,0.3419744002572531,0.6732826,0.94554704,<function relu at 0x7fdf812db440>,<function sigmoid at 0x7fdf812db560>,2048,0.4,0.1,28,<function binary_crossentropy at 0x7fdf83cefdd0>,64,8,RMSprop
14,0.7461160502937536,0.5735701,0.8844328,0.006550985145051476,0.6577947,0.93807924,<function relu at 0x7fdf812db440>,<function relu at 0x7fdf812db440>,64,0.5,0.30000000000000004,64,<function binary_crossentropy at 0x7fdf83cefdd0>,8,8,RMSprop
50,0.027558935117132338,0.73219514,0.9785216,0.01576425202883065,0.6693697,0.9563849,<function sigmoid at 0x7fdf812db560>,<function relu at 0x7fdf812db440>,32,0.30000000000000004,0.2,82,<function logcosh at 0x7fdf83cefc20>,128,64,SGD
19,0.028034562193475693,0.66026837,0.9655182,0.017665718679766827,0.66730875,0.95487577,<function sigmoid at 0x7fdf812db560>,<function relu at 0x7fdf812db440>,64,0.2,0.4,64,<function logcosh at 0x7fdf83cefc20>,32,16,Adam
3,0.6823479213305316,0.018383138,0.73800963,0.6245776038113886,0.044363633,0.8042083,<function relu at 0x7fdf812db440>,<function relu at 0x7fdf812db440>,4096,0.30000000000000004,0.30000000000000004,28,<function binary_crossentropy at 0x7fdf83cefdd0>,64,32,SGD
6,0.4037444936241296,0.6032051,0.93111724,0.12478156933639468,0.65232444,0.95073736,<function relu at 0x7fdf812db440>,<function relu at 0x7fdf812db440>,16,0.4,0.5,46,<function binary_crossentropy at 0x7fdf83cefdd0>,64,128,Adam
4,0.08050814958325554,0.624097,0.91224575,0.047511878327506106,0.6608463,0.9312317,<function sigmoid at 0x7fdf812db560>,<function relu at 0x7fdf812db440>,128,0.4,0.5,10,<function logcosh at 0x7fdf83cefc20>,16,8,RMSprop
54,0.03828046815642332,0.7318649,0.9725266,0.026429209310501293,0.6605904,0.9526513,<function sigmoid at 0x7fdf812db560>,<function relu at 0x7fdf812db440>,128,0.30000000000000004,0.2,64,<function logcosh at 0x7fdf83cefc20>,16,128,SGD
6,0.3424463337719511,0.693722,0.9518087,0.32590701289345647,0.6708956,0.9513691,<function relu at 0x7fdf812db440>,<function sigmoid at 0x7fdf812db560>,128,0.4,0.2,46,<function binary_crossentropy at 0x7fdf83cefdd0>,32,32,SGD
10,0.03078957078238602,0.56419635,0.96120006,0.01338052050697686,0.61941504,0.94858664,<function sigmoid at 0x7fdf812db560>,<function relu at 0x7fdf812db440>,16,0.2,0.4,82,<function logcosh at 0x7fdf83cefc20>,32,64,Adam
82,0.06189545250810055,0.7489271,0.9690857,0.05008914021320011,0.6751835,0.94710135,<function relu at 0x7fdf812db440>,<function relu at 0x7fdf812db440>,1024,0.5,0.30000000000000004,82,<function logcosh at 0x7fdf83cefc20>,8,32,SGD
22,0.0288579729709033,0.66049707,0.96253574,0.0133442196737084,0.65887624,0.9539469,<function sigmoid at 0x7fdf812db560>,<function sigmoid at 0x7fdf812db560>,128,0.1,0.2,64,<function logcosh at 0x7fdf83cefc20>,8,8,Adam
9,0.12511443385739968,0.0016812752,0.49965322,0.1110836609322713,0.0029705628,0.6302383,<function sigmoid at 0x7fdf812db560>,<function sigmoid at 0x7fdf812db560>,4096,0.1,0.4,82,<function logcosh at 0x7fdf83cefc20>,64,32,SGD
3,0.755630002345686,0.008307534,0.68286717,0.19666461266280155,0.58197117,0.91079247,<function sigmoid at 0x7fdf812db560>,<function sigmoid at 0x7fdf812db560>,64,0.30000000000000004,0.5,10,<function binary_crossentropy at 0x7fdf83cefdd0>,8,16,RMSprop
18,0.042603662086132046,0.7442969,0.97024435,0.027971400009432903,0.6766601,0.95234525,<function relu at 0x7fdf812db440>,<function sigmoid at 0x7fdf812db560>,64,0.4,0.2,64,<function logcosh at 0x7fdf83cefc20>,64,16,SGD
23,1.9408948445779073,0.031733867,0.7731001,0.013025145760374867,0.3655417,0.72288555,<function sigmoid at 0x7fdf812db560>,<function relu at 0x7fdf812db440>,16,0.30000000000000004,0.1,82,<function binary_crossentropy at 0x7fdf83cefdd0>,32,16,RMSprop
34,0.2204988138017971,0.65679806,0.96297157,0.12277673614634046,0.66725993,0.9551863,<function sigmoid at 0x7fdf812db560>,<function relu at 0x7fdf812db440>,4096,0.2,0.1,82,<function binary_crossentropy at 0x7fdf83cefdd0>,128,32,Adam
26,0.19790711496513771,0.644169,0.9702901,0.07802669263777713,0.6530988,0.9552701,<function relu at 0x7fdf812db440>,<function sigmoid at 0x7fdf812db560>,32,0.4,0.5,64,<function binary_crossentropy at 0x7fdf83cefdd0>,8,8,Adam
7,0.028419231172348697,0.21448292,0.9604578,0.012615214143455324,0.53868574,0.9539471,<function relu at 0x7fdf812db440>,<function sigmoid at 0x7fdf812db560>,32,0.2,0.30000000000000004,46,<function logcosh at 0x7fdf83cefc20>,128,128,Adam
20,0.1860938575634884,0.70515215,0.9760291,0.21254508142999784,0.6599003,0.95717245,<function sigmoid at 0x7fdf812db560>,<function sigmoid at 0x7fdf812db560>,32,0.30000000000000004,0.5,82,<function binary_crossentropy at 0x7fdf83cefdd0>,8,128,SGD
59,0.05537353987640904,0.73309857,0.962425,0.04381052213396323,0.6725922,0.9509934,<function sigmoid at 0x7fdf812db560>,<function relu at 0x7fdf812db440>,512,0.2,0.1,82,<function logcosh at 0x7fdf83cefc20>,64,128,SGD
